ID,First Name,Last Name,Class Level,Desired Class,Credits,Points
62772891,Tyrone,Santos,Sophomore,COMP 100,9,20
60067854,Hector,Snider,Grad,COMP 100,198,86
47273249,Ryan,Britt,Sophomore,COMP 110,59,139
53799123,Tucker,Rivera,Grad,COMP 110,159,604
2619804,Kim,Marks,Junior,COMP 182,92,1
7793562,Timon,Clarke,Junior,COMP 110,28,28
52591806,Zelenia,Kelley,Senior,COMP 182,105,204
22417343,Gregory,Flores,Sophomore,COMP 182,1,2
32768275,Dawn,Bradshaw,Sophomore,COMP 100,14,9
64271690,Gannon,Armstrong,Freshman,COMP 110,6,6
27088999,Andrew,Lowe,Freshman,COMP 110,31,24
56254801,Joy,Maxwell,Junior,COMP 110,90,50
24520977,Hope,Giles,Grad,COMP 182,120,184
94889294,Omar,Logan,Sophomore,COMP 182,47,22
13628028,Megan,Wilder,Grad,COMP 182,128,270
15714395,Marny,Delgado,Junior,COMP 110,54,137
29588082,Ciaran,Jennings,Freshman,COMP 100,21,36
12338545,Summer,Zamora,Junior,COMP 182,32,21
62661142,Piper,Garcia,Sophomore,COMP 182,37,138
90839880,Hedley,Sweet,Senior,COMP 100,25,40
65594744,Brock,Barrera,Grad,COMP 110,156,188
15973201,Jayme,Ramsey,Junior,COMP 100,13,12
96625566,Piper,Hurley,Freshman,COMP 182,34,71
75646938,Chava,Lancaster,Freshman,COMP 182,29,51
69097981,Wyatt,Albert,Sophomore,COMP 182,38,126
17000067,Vladimir,Durham,Junior,COMP 110,101,37
5029985,Melvin,Kennedy,Senior,COMP 110,31,111
36462692,Griffin,Ryan,Senior,COMP 100,54,191
16823435,Rogan,Tanner,Junior,COMP 182,89,231
73323437,Rana,Mckee,Sophomore,COMP 110,34,31
94088788,Sarah,Kline,Freshman,COMP 110,25,27
75954030,Noelle,Mclean,Sophomore,COMP 110,73,0
30810126,Brody,Hayden,Senior,COMP 110,22,3
94982620,Barrett,Richmond,Grad,COMP 110,66,179
83627410,Jael,Poole,Sophomore,COMP 182,17,27
80647091,Nigel,Ochoa,Senior,COMP 182,127,114
7551347,Macey,Graves,Freshman,COMP 110,28,6
93378550,Iris,Stanton,Freshman,COMP 110,6,4
83844313,Rana,Delacruz,Junior,COMP 110,34,133
99425790,Marah,Turner,Junior,COMP 110,21,31
23836875,Deborah,Gates,Senior,COMP 110,34,34
92708182,Deanna,Randolph,Grad,COMP 100,103,98
40033607,Sierra,Patton,Grad,COMP 110,104,233
30420411,Hanae,Evans,Junior,COMP 182,40,58
91560742,Ivory,Phelps,Junior,COMP 110,24,17
83582343,Abel,Mcdaniel,Sophomore,COMP 182,1,2
85812225,Ulysses,Jensen,Junior,COMP 110,40,20
62754881,Hedda,Morrow,Sophomore,COMP 100,23,70
87635751,Eliana,Cervantes,Sophomore,COMP 100,75,98
9728911,Zia,Hinton,Senior,COMP 100,56,170
68238632,Brent,Sullivan,Grad,COMP 100,10,35
15865059,Jamal,Albert,Sophomore,COMP 110,9,8
13471064,Cruz,Robertson,Freshman,COMP 100,28,78
77938041,Lana,Parks,Senior,COMP 100,45,95
41465940,Murphy,Nguyen,Junior,COMP 110,57,18
82047793,Yolanda,Manning,Sophomore,COMP 110,76,40
28675916,Clark,Castaneda,Freshman,COMP 110,11,14
86279503,Charity,Nash,Sophomore,COMP 100,66,145
35126993,Susan,Mclaughlin,Grad,COMP 100,69,144
73268477,Cora,Brewer,Senior,COMP 100,99,348
2946638,Casey,Phelps,Freshman,COMP 182,8,30
14040811,Myles,Clements,Junior,COMP 182,17,12
80727895,Caryn,Moran,Sophomore,COMP 182,27,65
12057819,Jaquelyn,Guy,Freshman,COMP 110,33,37
87537955,Tara,Guerra,Grad,COMP 110,52,140
40412326,Angela,Pace,Grad,COMP 182,87,131
47515618,Giacomo,Burris,Grad,COMP 182,25,8
23268082,Sydney,Cooke,Junior,COMP 110,52,108
1754017,Tamekah,Mcbride,Senior,COMP 100,156,477
34280511,Eric,Meyers,Sophomore,COMP 182,47,61
84163447,Gloria,Merrill,Grad,COMP 182,29,26
46911491,Nero,Grimes,Senior,COMP 110,104,61
16340970,Leah,Le,Senior,COMP 182,62,243
2450897,Cheryl,Arnold,Grad,COMP 100,16,15
88714642,Forrest,Fitzgerald,Senior,COMP 182,117,45
58604052,Nadine,Coleman,Freshman,COMP 182,7,19
14387327,Rana,Kerr,Sophomore,COMP 100,38,49
50777771,Harlan,Crane,Grad,COMP 182,154,86
18547989,Carl,Alexander,Senior,COMP 182,127,455
42658743,Rose,Rutledge,Grad,COMP 100,34,13
410493,Tallulah,Torres,Grad,COMP 100,47,77
71445734,Connor,Graham,Freshman,COMP 182,19,52
77221586,Wesley,Skinner,Freshman,COMP 110,12,22
34963926,Clare,Howe,Senior,COMP 110,53,197
7848502,Camden,Conley,Junior,COMP 100,70,14
31365130,Cooper,Daugherty,Junior,COMP 100,31,63
90157293,Vaughan,Nielsen,Sophomore,COMP 100,5,15
66872007,Yardley,Woodard,Grad,COMP 182,134,307
31151995,Shad,Battle,Senior,COMP 100,29,38
46441185,Brady,Ward,Junior,COMP 100,90,110
21813873,Preston,Pittman,Freshman,COMP 182,19,37
43735428,Wing,Mccall,Freshman,COMP 100,24,50
30178669,Wanda,Hewitt,Sophomore,COMP 182,54,76
78874127,Dora,Kline,Freshman,COMP 100,2,4
24813009,Quinlan,Berry,Sophomore,COMP 110,54,43
8431519,Elliott,Frank,Freshman,COMP 100,9,33
45445907,Tashya,Carpenter,Grad,COMP 100,29,20
76460431,Vernon,Mendez,Sophomore,COMP 182,0,0
18912574,Nash,Byrd,Grad,COMP 100,181,119
19476556,Wang,Hodges,Grad,COMP 182,155,78
77935911,Joshua,Velasquez,Grad,COMP 110,147,357
89878691,Illiana,Young,Grad,COMP 100,82,65
49983918,Jacqueline,Cannon,Grad,COMP 100,77,80
40228944,Penelope,Everett,Grad,COMP 110,69,15
78775791,Honorato,Cabrera,Freshman,COMP 110,14,29
45356298,Tanner,Holloway,Grad,COMP 100,29,62
41388328,Rebekah,Burton,Junior,COMP 110,101,72
92554050,Ali,Carter,Freshman,COMP 182,14,39
54915228,Phoebe,Floyd,Junior,COMP 100,4,1
19138027,MacKensie,Salas,Junior,COMP 182,44,88
50627728,Vielka,Holder,Grad,COMP 110,80,228
35148740,Damon,Serrano,Junior,COMP 100,78,87
23842946,Liberty,Gregory,Grad,COMP 100,4,12
6960905,Winter,Terry,Freshman,COMP 182,37,141
18737222,Genevieve,Rodriguez,Senior,COMP 100,94,61
71514814,Octavia,Mccarthy,Senior,COMP 100,127,69
3777945,Daphne,Bender,Junior,COMP 110,62,167
39932725,Roth,Suarez,Freshman,COMP 182,12,43
25388513,Germane,Ramos,Sophomore,COMP 182,48,114
76129520,Rhiannon,Nielsen,Grad,COMP 100,155,308
78108836,Kylie,Snyder,Sophomore,COMP 100,75,136
12325458,Pamela,Juarez,Junior,COMP 100,45,149
26110153,Jocelyn,Miranda,Grad,COMP 100,35,24
88966721,Raymond,Calhoun,Freshman,COMP 100,15,43
75667348,Vera,Weeks,Senior,COMP 182,136,137
37937232,Phelan,Moore,Freshman,COMP 100,18,49
79980876,Kitra,Strickland,Senior,COMP 100,115,34
46857070,Malik,Jones,Grad,COMP 100,74,264
29206351,Pandora,Osborn,Senior,COMP 110,23,14
52042186,Amery,Bird,Freshman,COMP 110,9,30
4276876,Rosalyn,Church,Junior,COMP 182,48,65
18686873,Hiroko,Ochoa,Grad,COMP 182,147,124
2711424,Alice,Haley,Grad,COMP 182,162,55
84873844,Mona,Morrow,Freshman,COMP 182,27,41
65307925,Kitra,Newton,Freshman,COMP 110,29,103
27431666,Clementine,Dunlap,Senior,COMP 110,58,154
92401841,Clayton,Mcpherson,Grad,COMP 110,122,53
47479538,Olivia,Wilkinson,Grad,COMP 182,170,495
15989586,Chaim,Hancock,Grad,COMP 110,29,77
98626640,Risa,Stephens,Grad,COMP 100,197,224
69073374,Lunea,Duffy,Senior,COMP 110,142,139
61022874,Daniel,Ramos,Grad,COMP 110,85,43
68839288,Adrian,Lawson,Sophomore,COMP 100,61,105
43594605,Jasper,Rivas,Freshman,COMP 100,0,0
77127215,Aline,Richmond,Freshman,COMP 110,4,11
84629012,Levi,Randolph,Grad,COMP 100,46,108
64843395,Tad,Walters,Senior,COMP 182,89,14
40788344,Jane,Gates,Junior,COMP 110,60,168
52124825,Rhona,Buckley,Sophomore,COMP 182,44,90
40806267,Kyra,Chan,Grad,COMP 110,127,189
33453910,Wayne,Chandler,Senior,COMP 110,15,30
51591270,Carla,Marshall,Senior,COMP 100,40,102
40536665,Francis,Alston,Junior,COMP 182,90,111
86379413,Catherine,Merritt,Senior,COMP 110,140,153
72017486,Tiger,Espinoza,Grad,COMP 100,69,69
68623205,Karina,Bush,Sophomore,COMP 110,61,178
7102080,Rafael,Bolton,Junior,COMP 182,78,33
46334745,Desiree,Huber,Sophomore,COMP 110,6,13
91880675,Burton,Buckner,Grad,COMP 100,49,118
68288119,Bertha,Barnes,Grad,COMP 182,141,58
90281560,Julian,Coleman,Junior,COMP 182,43,40
99418927,Ferris,Riley,Freshman,COMP 110,8,22
47566879,Maris,Phelps,Freshman,COMP 100,18,20
71852322,Caesar,Buchanan,Freshman,COMP 100,6,13
20319416,Irene,Rodriquez,Freshman,COMP 100,23,2
66632251,Myra,Carey,Senior,COMP 182,96,381
97975674,Hector,Welch,Sophomore,COMP 110,43,85
18733575,Hollee,Torres,Grad,COMP 100,144,337
4964336,Kiayada,Albert,Grad,COMP 182,134,269
75362699,Raven,Peck,Senior,COMP 110,104,87
81623906,Thomas,Carrillo,Sophomore,COMP 182,79,314
96579123,Reuben,Bass,Grad,COMP 182,51,63
68598758,Kerry,Fowler,Grad,COMP 110,198,36
97588604,Jason,Roach,Grad,COMP 100,120,70
87005741,Petra,Gilmore,Sophomore,COMP 100,47,3
30269893,Isaiah,Heath,Junior,COMP 100,107,400
38106861,Mannix,Meyers,Sophomore,COMP 182,76,218
21157117,Trevor,Levine,Freshman,COMP 110,5,15
32642551,Roary,Horn,Junior,COMP 100,95,273
53528355,Gabriel,Dickson,Freshman,COMP 182,19,27
69698564,Mia,Peterson,Senior,COMP 182,64,210
54668245,Abraham,Moon,Senior,COMP 182,98,275
68979028,Fatima,Atkins,Junior,COMP 100,118,186
51985786,Bell,Robinson,Junior,COMP 100,98,308
96321726,Cameron,Cash,Junior,COMP 100,80,119
55427822,Drew,Vargas,Junior,COMP 110,50,88
83795398,Lois,Bridges,Freshman,COMP 182,9,4
70498758,Zenia,Mcbride,Senior,COMP 100,85,257
86026640,Adele,Shaffer,Junior,COMP 100,91,344
39133281,Althea,Camacho,Freshman,COMP 100,24,59
54779990,Kimberley,Delgado,Junior,COMP 182,113,44
72056336,Rama,Hooper,Junior,COMP 110,102,225
81677413,Nichole,Reese,Grad,COMP 182,30,74
99460229,Steel,Buck,Senior,COMP 110,144,281
27498874,Gary,Bradford,Sophomore,COMP 100,54,99
4081435,Unity,Fitzgerald,Freshman,COMP 100,12,44
88996153,Candice,Grimes,Junior,COMP 110,67,68
25626107,Yardley,English,Freshman,COMP 100,30,2
66025993,Autumn,Donovan,Grad,COMP 110,170,93
98218689,Amaya,Woods,Grad,COMP 182,190,38
31936073,Anjolie,Camacho,Senior,COMP 182,101,388
84972019,Aimee,Holden,Sophomore,COMP 182,4,15
1557123,Marshall,Montgomery,Freshman,COMP 110,0,0
53114929,Helen,Preston,Junior,COMP 100,95,215
26129986,Kasimir,Winters,Senior,COMP 110,81,304
40953092,Maisie,Lawson,Grad,COMP 100,163,602
15049575,Linus,Owen,Freshman,COMP 100,26,37
17784467,Paloma,Short,Junior,COMP 182,87,311
99006354,Coby,Horne,Senior,COMP 182,57,75
83022755,Avram,West,Sophomore,COMP 182,42,1
52295388,Gwendolyn,Case,Freshman,COMP 182,4,6
46951557,Briar,Gonzalez,Sophomore,COMP 100,62,241
23301756,Carla,Sims,Sophomore,COMP 100,34,93
59339469,Alana,Jacobson,Grad,COMP 182,45,59
23937997,Karyn,Reed,Freshman,COMP 110,6,21
57330769,Edan,Chase,Sophomore,COMP 110,60,116
6406909,Hilda,Wiggins,Junior,COMP 110,43,128
74792773,Vivian,Velazquez,Senior,COMP 182,131,128
39244527,Joseph,Gibbs,Senior,COMP 182,20,54
19077424,May,Callahan,Freshman,COMP 182,5,15
63490901,Tad,Burton,Sophomore,COMP 182,20,15
34085246,Scarlet,Gibson,Freshman,COMP 182,10,12
3730591,Natalie,Browning,Sophomore,COMP 110,5,7
8052475,Knox,Vincent,Senior,COMP 182,125,138
81448166,Cherokee,Ferguson,Freshman,COMP 100,39,129
18679956,Yoshi,Chang,Grad,COMP 110,45,91
11472872,Rylee,Trevino,Freshman,COMP 100,9,6
99323621,Phoebe,Cotton,Sophomore,COMP 110,8,14
67857031,Fay,Rice,Sophomore,COMP 110,24,24
17177594,Kevyn,Mccullough,Senior,COMP 110,14,42
9275779,Malachi,Dickerson,Grad,COMP 110,37,20
87329671,Graiden,Crane,Sophomore,COMP 110,4,0
5885331,Amir,Bentley,Senior,COMP 100,58,194
80445018,Bell,Velasquez,Junior,COMP 100,101,254
69776527,Anika,Morrow,Freshman,COMP 110,34,89
53004073,Dean,Finley,Sophomore,COMP 100,12,27
92167882,Ashely,Bonner,Junior,COMP 100,99,97
20561658,Isaac,Carroll,Sophomore,COMP 100,53,126
5527808,Kirk,Everett,Sophomore,COMP 182,63,122
3529973,Cody,Stein,Sophomore,COMP 182,36,74
2255050,Cleo,Boyd,Freshman,COMP 182,18,42
81215519,Serina,Santos,Junior,COMP 110,113,149
37392258,Nicole,Jenkins,Senior,COMP 182,105,159
26473465,Kiona,Quinn,Grad,COMP 182,94,36
23612096,Basia,Marsh,Freshman,COMP 110,5,12
60851084,Kadeem,Barton,Grad,COMP 110,153,402
13680830,Teegan,Mason,Freshman,COMP 110,2,7
65450681,Zane,Hebert,Senior,COMP 182,156,375
97494095,Caleb,Duncan,Sophomore,COMP 100,13,11
76949177,Zenia,Hopper,Grad,COMP 110,99,145
76346033,Adele,Tanner,Freshman,COMP 110,24,81
26834064,Stacey,Richmond,Sophomore,COMP 100,61,112
43859458,Lucius,Sanford,Freshman,COMP 100,20,25
45723076,Lavinia,Bush,Junior,COMP 110,12,9
41328416,Rhona,Eaton,Senior,COMP 100,64,69
79833770,Aspen,Lindsey,Senior,COMP 110,19,14
24214370,Karina,Harris,Freshman,COMP 182,27,57
99669355,Fletcher,Mckenzie,Senior,COMP 110,111,256
90616810,Rafael,Beard,Freshman,COMP 182,27,92
91434649,Clare,Sherman,Freshman,COMP 110,22,56
44917166,Lacey,Sullivan,Sophomore,COMP 110,54,70
12142300,Ahmed,Turner,Sophomore,COMP 110,9,24
95105266,Kristen,Prince,Grad,COMP 110,107,210
51421109,Hasad,Mccall,Junior,COMP 182,0,0
83905414,Iliana,Osborn,Grad,COMP 100,56,72
70366442,Alexis,Carson,Grad,COMP 110,94,188
62718182,Amethyst,Cooper,Junior,COMP 182,51,143
13760744,Barbara,Cook,Freshman,COMP 110,21,16
37373973,Raya,Kelley,Sophomore,COMP 182,3,5
85800979,Ian,Floyd,Grad,COMP 100,63,133
12372956,Abigail,Fitzgerald,Freshman,COMP 182,15,16
62548688,Maxine,Hernandez,Junior,COMP 182,29,59
59171653,Grant,Hamilton,Freshman,COMP 182,1,1
95283663,Aileen,Peters,Senior,COMP 110,8,23
36114328,Anika,Mason,Senior,COMP 110,87,214
96654970,Clementine,Roth,Junior,COMP 100,9,12
46419738,Malachi,Wong,Junior,COMP 100,10,0
62977236,Lawrence,Mccarty,Senior,COMP 100,20,50
5950851,Byron,Duncan,Junior,COMP 100,105,57
8680681,Skyler,Villarreal,Senior,COMP 100,154,69
18007548,Tad,Silva,Senior,COMP 182,0,0
83249368,Vincent,Barton,Senior,COMP 110,44,20
65025320,Garrett,Mcpherson,Freshman,COMP 110,5,15
38336596,Kirestin,Delacruz,Grad,COMP 100,106,364
86734866,Cassidy,Melendez,Sophomore,COMP 100,78,4
72211099,Scott,Reese,Sophomore,COMP 110,22,46
46529678,Ashely,Moody,Junior,COMP 110,70,206
31875003,Baxter,Ortiz,Senior,COMP 110,139,169
2128562,Peter,Wallace,Sophomore,COMP 100,45,115
98465748,Sylvia,Stephenson,Sophomore,COMP 182,44,136
8684964,Casey,Mosley,Senior,COMP 100,127,57
84024204,Maile,Baldwin,Grad,COMP 110,0,0
1854225,Evangeline,Patterson,Grad,COMP 100,112,185
80596902,Dennis,Watts,Senior,COMP 100,52,109
23462814,Leandra,Cain,Freshman,COMP 100,0,0
43746292,Caesar,Ratliff,Freshman,COMP 182,37,119
15829882,Yoshio,Bennett,Junior,COMP 110,43,51
20355609,Jamal,Warner,Grad,COMP 110,102,323
74482165,Jamalia,Jackson,Junior,COMP 182,64,192
30930260,Noah,Short,Sophomore,COMP 110,3,9
10734150,Selma,Walters,Senior,COMP 100,106,301
82212197,Willa,Hodges,Freshman,COMP 182,10,31
35653720,Emmanuel,Randall,Grad,COMP 110,172,38
85602467,Chiquita,Christensen,Junior,COMP 110,66,41
65867692,Zena,Head,Junior,COMP 100,56,213
78869429,Teegan,Garcia,Freshman,COMP 182,3,8
49718602,Brynn,Mccoy,Junior,COMP 182,73,150
20858224,Lara,Cochran,Grad,COMP 100,145,446
84130210,Galvin,Espinoza,Sophomore,COMP 110,5,13
25429631,Serina,Hunter,Grad,COMP 182,25,50
20393014,Ulysses,Shepard,Grad,COMP 100,199,331
6004656,Denton,Watkins,Sophomore,COMP 100,41,158
27873334,Arsenio,Hensley,Senior,COMP 182,44,149
26419400,Conan,Bullock,Grad,COMP 100,166,152
45462535,Bell,Martinez,Grad,COMP 110,34,6
20825602,Axel,Carpenter,Grad,COMP 110,79,241
31297397,Mariko,Donovan,Freshman,COMP 100,27,75
88003671,Cheryl,Moore,Sophomore,COMP 100,30,66
85100718,Ariel,Buckner,Junior,COMP 100,117,464
45053229,Justina,Henson,Senior,COMP 182,94,15
4062314,Charles,Anderson,Senior,COMP 182,73,79
392997,Quyn,Harvey,Freshman,COMP 100,17,24
30127348,Libby,Everett,Freshman,COMP 110,19,9
49460175,Eric,Bolton,Senior,COMP 100,146,397
1531364,Taylor,Blake,Grad,COMP 100,37,24
70596751,Sopoline,Mullen,Junior,COMP 110,15,12
12879097,Yuli,Mosley,Junior,COMP 100,60,172
20449135,Shaine,Bass,Junior,COMP 100,99,312
11480606,Victoria,Boyd,Sophomore,COMP 100,74,7
75733806,Mikayla,Olsen,Grad,COMP 110,37,24
82626171,Edward,Sutton,Senior,COMP 100,28,95
64506914,Latifah,Greer,Grad,COMP 182,58,117
73713380,Thane,Sellers,Senior,COMP 182,135,202
86257352,Helen,Long,Freshman,COMP 100,13,26
86031587,Hiroko,Hubbard,Grad,COMP 110,86,342
66192699,Akeem,Sims,Freshman,COMP 182,22,42
11908103,Ava,Hanson,Senior,COMP 100,20,5
77363634,Quintessa,Witt,Grad,COMP 182,182,57
17936559,Dillon,Chambers,Grad,COMP 110,41,67
4725737,Ruby,Barker,Senior,COMP 182,51,161
11020240,Timon,Morin,Junior,COMP 182,88,60
25939066,Yvette,Foley,Grad,COMP 110,122,218
14413338,Ivan,Floyd,Freshman,COMP 100,29,20
36538152,Donna,Sharpe,Junior,COMP 100,37,89
11302655,Ivy,Hall,Grad,COMP 110,114,276
78671209,Madonna,Travis,Junior,COMP 182,66,194
54551161,Arthur,Robbins,Sophomore,COMP 182,70,78
60848543,Madeline,Henry,Grad,COMP 100,97,153
55503227,Dominic,Valenzuela,Senior,COMP 110,89,70
10582381,Garrett,Gould,Grad,COMP 100,86,26
1787580,Merrill,Porter,Grad,COMP 110,137,394
49507766,Richard,Padilla,Sophomore,COMP 182,10,14
42676532,Kaye,Snow,Grad,COMP 110,88,83
16027682,Germaine,Solis,Junior,COMP 110,8,16
49690398,Baxter,Medina,Freshman,COMP 182,7,9
99942072,Kasper,Austin,Grad,COMP 110,128,91
63818854,Aubrey,Boyle,Sophomore,COMP 182,52,40
71492515,Melanie,Finch,Senior,COMP 100,106,374
64666771,Price,Ashley,Senior,COMP 110,156,323
50733314,Madeline,West,Junior,COMP 100,87,274
92519003,Minerva,Shepard,Grad,COMP 110,163,526
78262586,Connor,Ratliff,Freshman,COMP 110,36,37
51333072,Gareth,Walters,Grad,COMP 100,70,72
19327601,Jin,Barber,Junior,COMP 110,113,165
89461276,Gannon,Stein,Sophomore,COMP 182,5,1
27650370,Alyssa,Peck,Grad,COMP 110,106,38
71480255,Len,Moore,Sophomore,COMP 182,44,100
74234507,Katell,Malone,Sophomore,COMP 110,57,54
53052851,Beck,Woods,Senior,COMP 100,51,170
39848116,Aimee,Terry,Freshman,COMP 100,32,122
53648166,Chiquita,Carson,Sophomore,COMP 110,17,53
44663769,Aquila,Ewing,Sophomore,COMP 110,8,21
71903301,Whilemina,Waters,Sophomore,COMP 182,40,151
84259563,Aquila,Slater,Junior,COMP 182,16,45
49961707,Indigo,Randall,Sophomore,COMP 182,76,294
83766332,Buckminster,Clements,Senior,COMP 182,151,95
40481028,Nerea,Estes,Freshman,COMP 100,12,2
93383932,Brenna,Knapp,Grad,COMP 110,180,251
84518401,Hilda,Graves,Junior,COMP 100,79,196
23225716,Galena,Acevedo,Grad,COMP 110,33,73
85880124,Bruno,Ball,Sophomore,COMP 110,3,5
72528964,Unity,Avery,Senior,COMP 100,3,1
53516068,Grace,Allen,Senior,COMP 100,128,490
86931818,Abel,Waller,Sophomore,COMP 110,46,67
1450750,Jocelyn,Mullen,Senior,COMP 182,26,40
35347971,Jescie,Hayes,Senior,COMP 100,150,299
58540421,Kiayada,Savage,Junior,COMP 182,114,49
19922733,Ariana,Cochran,Sophomore,COMP 100,73,287
41702690,Athena,Malone,Grad,COMP 100,62,108
34388694,Blake,Santos,Senior,COMP 110,144,436
34586249,Zachary,Long,Grad,COMP 100,128,409
82431151,Maggie,Browning,Sophomore,COMP 110,72,222
25120592,Carissa,Howe,Grad,COMP 100,173,548
24137294,Hoyt,Oneal,Sophomore,COMP 182,56,154
47265392,Lucy,Mcclain,Freshman,COMP 110,16,62
80619082,Amery,Bruce,Junior,COMP 100,75,261
22307026,Bryar,Spence,Sophomore,COMP 182,79,171
91346628,Amy,Quinn,Freshman,COMP 182,32,21
83884174,Kato,Morin,Senior,COMP 110,79,159
83666841,Giacomo,Jefferson,Senior,COMP 110,123,119
56885495,Leigh,Macias,Grad,COMP 110,51,170
84837675,Andrew,Shaw,Sophomore,COMP 182,67,204
38440548,Ann,Bowers,Grad,COMP 100,48,17
20187182,Virginia,Mack,Senior,COMP 110,44,32
48293499,Justina,Hodges,Junior,COMP 100,74,82
35649690,Madeson,Pollard,Senior,COMP 110,148,186
53229231,Chava,Hendricks,Junior,COMP 182,7,3
4610876,Gwendolyn,Christian,Senior,COMP 100,102,122
80974033,Cynthia,Fitzgerald,Junior,COMP 182,43,78
39488471,Hedley,Huffman,Freshman,COMP 110,25,84
15363082,Judah,Patrick,Junior,COMP 182,92,306
8001561,Cameron,Osborn,Grad,COMP 110,53,68
8404643,Porter,Walker,Freshman,COMP 110,13,50
730047,Oprah,Camacho,Freshman,COMP 182,9,18
33346036,Brady,Juarez,Senior,COMP 100,154,458
37455621,Celeste,Parks,Grad,COMP 100,98,329
96311851,Eugenia,Griffith,Junior,COMP 110,97,165
84680485,Anne,Lindsey,Grad,COMP 110,40,108
64317775,Lucian,Clark,Sophomore,COMP 182,5,6
57202924,Harrison,Bonner,Junior,COMP 182,100,254
9563716,Avye,Gonzalez,Junior,COMP 100,105,195
75661649,Marsden,Graham,Senior,COMP 100,139,544
76345264,Isadora,Mclean,Grad,COMP 182,159,548
23953656,Cade,Mcguire,Junior,COMP 100,114,295
63409978,Conan,Mayo,Senior,COMP 100,24,29
92718536,Honorato,Ferrell,Freshman,COMP 182,11,23
35854952,Sybil,Hood,Grad,COMP 182,26,43
74302090,Roth,Herring,Grad,COMP 100,152,161
23304407,Timothy,Deleon,Junior,COMP 182,119,338
30106375,Fallon,Caldwell,Freshman,COMP 100,11,5
73748782,Renee,Brady,Grad,COMP 182,72,167
80281594,Vera,Oneill,Sophomore,COMP 100,68,144
39094228,Jolene,Trevino,Senior,COMP 110,158,237
10906675,Adrian,Watts,Grad,COMP 182,9,33
30758868,Joelle,Sampson,Grad,COMP 100,57,175
44523257,Molly,Conway,Grad,COMP 110,182,12
80395370,Aurora,Duffy,Freshman,COMP 182,7,7
90605453,Chanda,Atkins,Grad,COMP 182,136,8
21363999,Reuben,Porter,Senior,COMP 182,134,244
6342250,Dorian,Prince,Grad,COMP 110,75,182
20845614,Zena,Wright,Sophomore,COMP 100,52,168
46068128,Kristen,Rogers,Sophomore,COMP 100,67,200
48062426,Xenos,Garrett,Senior,COMP 110,143,383
74919085,Gavin,Kennedy,Senior,COMP 182,92,234
11256628,Amethyst,Pickett,Junior,COMP 110,41,111
20641302,Carolyn,Cruz,Grad,COMP 182,114,11
99454836,Martin,Page,Senior,COMP 110,3,10
7644173,Jasper,Mcclain,Grad,COMP 100,84,136
64359038,Evan,Jarvis,Junior,COMP 182,13,39
35621397,Hiram,Macias,Freshman,COMP 100,34,112
83205447,Brenna,Barry,Senior,COMP 182,106,344
49253076,Nehru,Wolfe,Grad,COMP 100,157,589
48066689,Whilemina,Valenzuela,Sophomore,COMP 100,29,18
79687689,Jade,Oliver,Grad,COMP 110,68,125
40515156,Yuli,Flynn,Grad,COMP 182,160,591
83693388,Miriam,Justice,Grad,COMP 182,118,393
99002713,Ivana,Chan,Freshman,COMP 100,19,30
2959932,Calista,Carr,Sophomore,COMP 182,54,167
49171142,Risa,Schneider,Freshman,COMP 100,17,18
73355198,Josiah,Johnston,Sophomore,COMP 100,33,66
20388505,Hillary,Cole,Freshman,COMP 110,8,25
19890342,Madeson,Dominguez,Senior,COMP 110,127,355
26745921,Nina,Kelly,Sophomore,COMP 182,62,193
6765764,Asher,Gallagher,Freshman,COMP 100,6,23
15460325,Nadine,James,Junior,COMP 182,2,4
32588142,Winter,Stanton,Junior,COMP 100,85,203
84492073,Brendan,Glenn,Senior,COMP 100,64,162
44031461,Marsden,Wooten,Grad,COMP 110,155,89
97913886,Amaya,Trevino,Freshman,COMP 100,26,31
34203420,Demetria,Willis,Sophomore,COMP 182,2,2
77910166,Clarke,Nieves,Grad,COMP 100,123,293
92949667,Otto,Hamilton,Grad,COMP 110,71,50
54708917,Lucas,Gilbert,Junior,COMP 182,46,45
41248136,Drew,Lester,Freshman,COMP 100,29,96
94313149,Duncan,Eaton,Freshman,COMP 100,20,14
522711,Joel,Gonzales,Senior,COMP 110,13,9
26090888,Kathleen,Mcdaniel,Junior,COMP 110,88,333
20856382,Xaviera,Haney,Junior,COMP 110,70,123
90013169,Grant,Huffman,Freshman,COMP 182,14,31
14621515,Basia,Joyner,Junior,COMP 110,102,400
45126735,Bo,Logan,Freshman,COMP 100,29,38
61436813,Larissa,Wall,Senior,COMP 182,3,11
32231704,Brooke,Jackson,Sophomore,COMP 182,51,99
86061782,Geoffrey,Riddle,Junior,COMP 182,82,151
74907792,Tobias,Melendez,Senior,COMP 182,31,30
12563958,Fletcher,Andrews,Junior,COMP 182,47,43
54580775,Ezekiel,Graham,Grad,COMP 100,38,66
507013,Cynthia,Morton,Junior,COMP 182,113,257
60730527,Yoko,Carrillo,Grad,COMP 182,191,45
